locationid;sessionid;recordid;lzeq_l;lzeq_min;lzeq_max;lzeq_l5;lzeq_l10;lzeq_l50;lzeq_l90;lzeq_l95;lceq_l(c);lceq_min(c);lceq_max(c);lceq_l5(c);lceq_l10(c);lceq_l50(c);lceq_l90(c);lceq_l95(c);laeq_l(a);laeq_min(a);laeq_max(a);laeq_l5(a);laeq_l10(a);laeq_l50(a);laeq_l90(a);laeq_l95(a);n_n5;n_min;n_max;n_n10;n_n50;n_n90;n_n95;s_s;s_min;s_max;s_s5;s_s10;s_s50;s_s90;s_s95;r_r;r_min;r_max;r_r5;r_r10;r_r50;r_r90;r_r95;t_tonalityhms;t_min;t_max;t_t5;t_t10;t_t50;t_t90;t_t95;fs_f;fs_min;fs_max;fs_f5;fs_f10;fs_f50;fs_f90;fs_f95;i_i;i_min;i_max;i_i5;i_i10;i_i50;i_i90;i_i95;ra_cp;ra_min;ra_max;ra_cp5;ra_cp10;ra_cp50;ra_cp90;ra_cp95;thd_thd;thd_min;thd_max;thd_l5;thd_l10;thd_l50;thd_l90;thd_l95
CampoPrincipe;CampoPrincipe1;10037;61,18;56,7;74,0;65,07;62,63;59,25;57,99;57,73;58,43;55,77;66,52;60,85;59,66;57,8;56,79;56,56;55,68;53,46;60,11;57,4;56,95;55,41;54,44;54,21;11,6;0,0;15,0;11,2;10,0;9,26;9,08;2,36;0,0;2,88;2,54;2,5;2,37;2,21;2,17;0,0225;0,0111;0,0428;0,0323;0,0295;0,0218;0,0166;0,0152;0,063;0,0;0,448;0,129;0,0901;0,0238;0,00574;0,00236;0,00691;0,00354;0,0194;0,0149;0,013;0,00571;0,00435;0,00391;0,398;0,24;0,645;0,483;0,464;0,397;0,33;0,306;5,82;0,137;26,3;10,9;9,27;5,34;2,88;2,31;-0,57;-11,57;54,41;29,57;27,37;7,87;-9,22;-9,93
CampoPrincipe;CampoPrincipe1;10038;61,18;56,7;74,0;65,07;62,63;59,25;57,99;57,73;58,43;55,77;66,52;60,85;59,66;57,8;56,79;56,56;55,68;53,46;60,11;57,4;56,95;55,41;54,44;54,21;11,6;0,0;15,0;11,2;10,0;9,26;9,08;2,36;0,0;2,88;2,54;2,5;2,37;2,21;2,17;0,0225;0,0111;0,0428;0,0323;0,0295;0,0218;0,0166;0,0152;0,063;0,0;0,448;0,129;0,0901;0,0238;0,00574;0,00236;0,00691;0,00354;0,0194;0,0149;0,013;0,00571;0,00435;0,00391;0,398;0,24;0,645;0,483;0,464;0,397;0,33;0,306;5,82;0,137;26,3;10,9;9,27;5,34;2,88;2,31;-0,57;-11,57;54,41;29,57;27,37;7,87;-9,22;-9,93
CampoPrincipe;CampoPrincipe1;10039;61,18;56,7;74,0;65,07;62,63;59,25;57,99;57,73;58,43;55,77;66,52;60,85;59,66;57,8;56,79;56,56;55,68;53,46;60,11;57,4;56,95;55,41;54,44;54,21;11,6;0,0;15,0;11,2;10,0;9,26;9,08;2,36;0,0;2,88;2,54;2,5;2,37;2,21;2,17;0,0225;0,0111;0,0428;0,0323;0,0295;0,0218;0,0166;0,0152;0,063;0,0;0,448;0,129;0,0901;0,0238;0,00574;0,00236;0,00691;0,00354;0,0194;0,0149;0,013;0,00571;0,00435;0,00391;0,398;0,24;0,645;0,483;0,464;0,397;0,33;0,306;5,82;0,137;26,3;10,9;9,27;5,34;2,88;2,31;-0,57;-11,57;54,41;29,57;27,37;7,87;-9,22;-9,93
CampoPrincipe;CampoPrincipe1;10026;64,74;56,4;80,54;68,23;65,01;61,16;58,13;57,46;59,97;54,67;70,82;63,99;62,42;58,18;56,18;55,77;51,58;48,52;57,62;55,05;54,04;50,53;49,17;48,98;10,1;0,0;11,5;9,53;7,36;6,67;6,53;1,84;0,0;2,55;2,31;2,19;1,78;1,66;1,62;0,0212;0,0102;0,0585;0,0308;0,0276;0,0204;0,0153;0,0142;0,0845;0,0;0,344;0,184;0,15;0,0559;0,0109;0,00634;0,00601;0,00209;0,031;0,0173;0,014;0,00393;0,00248;0,00235;0,269;0,174;0,651;0,346;0,327;0,263;0,217;0,205;4,61;0,0;30,0;10,2;7,91;3,95;1,81;1,39;-1,94;-20,18;60,99;25,32;21,41;-4,52;-18,72;-19,15
CampoPrincipe;CampoPrincipe1;10027;64,74;56,4;80,54;68,23;65,01;61,16;58,13;57,46;59,97;54,67;70,82;63,99;62,42;58,18;56,18;55,77;51,58;48,52;57,62;55,05;54,04;50,53;49,17;48,98;10,1;0,0;11,5;9,53;7,36;6,67;6,53;1,84;0,0;2,55;2,31;2,19;1,78;1,66;1,62;0,0212;0,0102;0,0585;0,0308;0,0276;0,0204;0,0153;0,0142;0,0845;0,0;0,344;0,184;0,15;0,0559;0,0109;0,00634;0,00601;0,00209;0,031;0,0173;0,014;0,00393;0,00248;0,00235;0,269;0,174;0,651;0,346;0,327;0,263;0,217;0,205;4,61;0,0;30,0;10,2;7,91;3,95;1,81;1,39;-1,94;-20,18;60,99;25,32;21,41;-4,52;-18,72;-19,15
CampoPrincipe;CampoPrincipe1;10030;62,0;57,47;71,49;66,7;64,94;60,2;58,71;58,34;60,45;56,06;67,58;64,27;63,37;59,2;57,55;57,17;57,26;52,84;65,39;61,15;60,3;55,79;53,92;53,6;14,0;0,0;19,6;13,1;10,4;9,19;8,96;2,12;0,0;3,11;2,31;2,26;2,12;1,99;1,95;0,0251;0,0119;0,0614;0,0379;0,0345;0,0241;0,0178;0,0164;0,103;0,0;0,525;0,275;0,211;0,0631;0,0158;0,0104;0,0121;0,00586;0,0283;0,0191;0,0183;0,0113;0,00739;0,00635;0,304;0,185;0,596;0,423;0,398;0,29;0,239;0,224;6,84;0,12;43,7;15,0;12,0;5,85;2,97;2,35;-0,35;-13,77;54,12;31,87;25,8;4,37;-9,35;-10,5
CampoPrincipe;CampoPrincipe1;10034;62,0;57,47;71,49;66,7;64,94;60,2;58,71;58,34;60,45;56,06;67,58;64,27;63,37;59,2;57,55;57,17;57,26;52,84;65,39;61,15;60,3;55,79;53,92;53,6;14,0;0,0;19,6;13,1;10,4;9,19;8,96;2,12;0,0;3,11;2,31;2,26;2,12;1,99;1,95;0,0251;0,0119;0,0614;0,0379;0,0345;0,0241;0,0178;0,0164;0,103;0,0;0,525;0,275;0,211;0,0631;0,0158;0,0104;0,0121;0,00586;0,0283;0,0191;0,0183;0,0113;0,00739;0,00635;0,304;0,185;0,596;0,423;0,398;0,29;0,239;0,224;6,84;0,12;43,7;15,0;12,0;5,85;2,97;2,35;-0,35;-13,77;54,12;31,87;25,8;4,37;-9,35;-10,5
CampoPrincipe;CampoPrincipe1;10020;65,5;60,89;73,22;70,3;68,07;64,28;62,19;61,8;63,68;60,17;69,65;66,43;65,48;63,13;61,31;60,99;61,44;58,29;67,24;64,21;63,3;60,9;59,65;59,26;16,5;0,0;20,8;16,0;14,2;12,9;12,6;2,42;0,0;2,94;2,65;2,61;2,43;2,2;2,15;0,0301;0,0144;0,0619;0,0428;0,039;0,0296;0,0219;0,0201;0,0935;0,0;0,995;0,228;0,166;0,0494;0,0111;0,00622;0,00949;0,00506;0,0269;0,0169;0,0127;0,00904;0,00627;0,0059;0,504;0,342;0,848;0,626;0,593;0,501;0,417;0,397;7,9;0,699;43,5;13,7;11,8;7,47;4,2;3,43;-0,37;-4,16;59,02;34,28;32,02;13,56;-0,86;-2,55
CampoPrincipe;CampoPrincipe1;10028;66,31;58,01;74,04;71,07;69,13;64,82;61,8;60,67;65,25;56,11;72,91;68,65;67,92;64,33;61,14;59,96;60,42;51,07;70,58;63,93;63,03;59,21;54,8;53,47;15,0;0,0;19,5;14,1;11,3;8,94;8,41;1,64;0,0;2,33;1,86;1,81;1,62;1,51;1,48;0,0421;0,0147;0,183;0,0978;0,0702;0,0341;0,0232;0,0212;0,205;0,0;1,15;0,567;0,422;0,144;0,0415;0,0243;0,0377;0,00965;0,0799;0,0629;0,0608;0,0365;0,0205;0,0176;0,278;0,138;0,697;0,394;0,358;0,269;0,207;0,193;11,4;0,438;55,1;25,6;21,8;9,73;3,97;2,99;-0,27;-19,87;56,01;29,97;24,51;-2,24;-17,57;-18,56
CampoPrincipe;CampoPrincipe1;10024;62,58;58,46;70,22;66,01;64,85;61,6;59,91;59,61;61,32;57,32;67,41;64,5;63,83;60,54;58,87;58,41;57,58;54,32;63,22;60,08;59,3;57,11;55,74;55,33;12,8;0,0;14,9;12,5;11,2;10,1;9,84;2,15;0,0;2,96;2,34;2,29;2,14;2,01;1,97;0,026;0,0127;0,0739;0,0371;0,0336;0,025;0,0191;0,0177;0,118;0,0;1,13;0,336;0,249;0,0508;0,0104;0,00628;0,011;0,00518;0,0336;0,0234;0,0176;0,00945;0,00586;0,00548;0,305;0,205;0,746;0,382;0,364;0,304;0,246;0,233;6,64;0,0825;36,6;14,2;11,4;5,76;2,82;2,28;-0,73;-14,8;52,57;31,15;26,66;5,97;-12,81;-13,57
CampoPrincipe;CampoPrincipe1;10025;62,58;58,46;70,22;66,01;64,85;61,6;59,91;59,61;61,32;57,32;67,41;64,5;63,83;60,54;58,87;58,41;57,58;54,32;63,22;60,08;59,3;57,11;55,74;55,33;12,8;0,0;14,9;12,5;11,2;10,1;9,84;2,15;0,0;2,96;2,34;2,29;2,14;2,01;1,97;0,026;0,0127;0,0739;0,0371;0,0336;0,025;0,0191;0,0177;0,118;0,0;1,13;0,336;0,249;0,0508;0,0104;0,00628;0,011;0,00518;0,0336;0,0234;0,0176;0,00945;0,00586;0,00548;0,305;0,205;0,746;0,382;0,364;0,304;0,246;0,233;6,64;0,0825;36,6;14,2;11,4;5,76;2,82;2,28;-0,73;-14,8;52,57;31,15;26,66;5,97;-12,81;-13,57
CampoPrincipe;CampoPrincipe1;10029;62,58;58,46;70,22;66,01;64,85;61,6;59,91;59,61;61,32;57,32;67,41;64,5;63,83;60,54;58,87;58,41;57,58;54,32;63,22;60,08;59,3;57,11;55,74;55,33;12,8;0,0;14,9;12,5;11,2;10,1;9,84;2,15;0,0;2,96;2,34;2,29;2,14;2,01;1,97;0,026;0,0127;0,0739;0,0371;0,0336;0,025;0,0191;0,0177;0,118;0,0;1,13;0,336;0,249;0,0508;0,0104;0,00628;0,011;0,00518;0,0336;0,0234;0,0176;0,00945;0,00586;0,00548;0,305;0,205;0,746;0,382;0,364;0,304;0,246;0,233;6,64;0,0825;36,6;14,2;11,4;5,76;2,82;2,28;-0,73;-14,8;52,57;31,15;26,66;5,97;-12,81;-13,57
CarloV;CarloV1;10160;70,91;60,78;81,08;75,93;74,32;68,6;64,17;63,45;68,44;58,45;80,61;72,69;71,57;67,01;61,94;61,11;65,83;54,44;79,67;70,46;69,38;63,75;58,08;57,24;19,2;0,0;29,1;17,9;13,6;10,2;9,45;1,83;0,0;2,77;2,2;2,11;1,81;1,56;1,52;0,0385;0,0152;0,278;0,0673;0,0548;0,0334;0,0237;0,0212;0,305;0,0;2,57;0,77;0,594;0,241;0,0784;0,0584;0,0567;0,0227;0,104;0,0907;0,0862;0,0505;0,0313;0,0288;0,44;0,204;1,0;0,681;0,587;0,424;0,315;0,278;19,8;2,78;84,2;37,4;32,1;17,9;9,91;8,22;-0,81;-13,0;65,05;38,23;26,34;5,12;-9,9;-10,85
CarloV;CarloV1;10156;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77
CarloV;CarloV1;10157;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77
CarloV;CarloV1;10158;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77
CarloV;CarloV1;10159;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77
CarloV;CarloV1;10135;53,0;48,86;61,87;55,68;54,5;52,42;51,04;50,75;50,43;46,14;58,32;53,75;52,1;49,87;48,6;48,26;46,19;38,58;55,77;50,28;48,92;44,95;42,42;41,93;6,12;0,0;8,31;5,6;4,26;3,5;3,24;1,66;0,0;3,8;2,57;2,16;1,6;1,32;1,27;0,0207;0,00942;0,111;0,0314;0,0278;0,0196;0,0141;0,0131;0,128;0,0;0,923;0,395;0,255;0,0611;0,0145;0,00892;0,0252;0,0101;0,0523;0,0486;0,0409;0,0226;0,0131;0,0119;0,614;0,313;1,26;0,985;0,876;0,573;0,419;0,388;9,23;0,0;43,6;20,6;16,7;7,82;3,47;2,59;-0,32;-20,98;45,8;19,62;15,77;-7,78;-19,45;-19,86
CarloV;CarloV1;10149;53,0;48,86;61,87;55,68;54,5;52,42;51,04;50,75;50,43;46,14;58,32;53,75;52,1;49,87;48,6;48,26;46,19;38,58;55,77;50,28;48,92;44,95;42,42;41,93;6,12;0,0;8,31;5,6;4,26;3,5;3,24;1,66;0,0;3,8;2,57;2,16;1,6;1,32;1,27;0,0207;0,00942;0,111;0,0314;0,0278;0,0196;0,0141;0,0131;0,128;0,0;0,923;0,395;0,255;0,0611;0,0145;0,00892;0,0252;0,0101;0,0523;0,0486;0,0409;0,0226;0,0131;0,0119;0,614;0,313;1,26;0,985;0,876;0,573;0,419;0,388;9,23;0,0;43,6;20,6;16,7;7,82;3,47;2,59;-0,32;-20,98;45,8;19,62;15,77;-7,78;-19,45;-19,86
CarloV;CarloV1;10162;72,05;56,28;85,49;78,98;76,52;66,41;58,83;57,7;65,18;54,03;80,51;71,32;69,13;61,19;56,69;56,07;53,73;45,91;64,94;58,38;56,94;51,67;48,42;47,46;9,46;0,0;13,4;8,85;7,09;5,7;5,41;1,59;0,0;2,57;1,99;1,87;1,55;1,37;1,34;0,0252;0,0114;0,0883;0,04;0,0346;0,0238;0,017;0,0152;0,186;0,0;1,86;0,568;0,389;0,112;0,025;0,0157;0,0249;0,011;0,0559;0,0488;0,0407;0,0213;0,0158;0,0143;0,38;0,175;1,09;0,545;0,494;0,367;0,274;0,25;10,2;0,61;48,0;21,3;17,9;9,06;4,34;3,44;-2,37;-16,83;68,01;26,72;17,34;-1,87;-13,67;-14,68
CarloV;CarloV1;10163;72,05;56,28;85,49;78,98;76,52;66,41;58,83;57,7;65,18;54,03;80,51;71,32;69,13;61,19;56,69;56,07;53,73;45,91;64,94;58,38;56,94;51,67;48,42;47,46;9,46;0,0;13,4;8,85;7,09;5,7;5,41;1,59;0,0;2,57;1,99;1,87;1,55;1,37;1,34;0,0252;0,0114;0,0883;0,04;0,0346;0,0238;0,017;0,0152;0,186;0,0;1,86;0,568;0,389;0,112;0,025;0,0157;0,0249;0,011;0,0559;0,0488;0,0407;0,0213;0,0158;0,0143;0,38;0,175;1,09;0,545;0,494;0,367;0,274;0,25;10,2;0,61;48,0;21,3;17,9;9,06;4,34;3,44;-2,37;-16,83;68,01;26,72;17,34;-1,87;-13,67;-14,68
CarloV;CarloV1;10143;62,43;55,34;76,46;66,58;65,25;60,01;57,16;56,7;56,62;52,15;65,4;59,71;58,82;55,62;54,04;53,62;49,73;45,64;58,22;53,53;52,15;48,42;46,76;46,34;7,99;0,0;14,0;7,33;5,96;5,14;4,96;1,73;0,0;2,63;2,12;1,99;1,71;1,49;1,43;0,0238;0,0108;0,0859;0,0408;0,0346;0,0214;0,0157;0,0146;0,121;0,0;0,73;0,342;0,26;0,0666;0,0167;0,0104;0,0234;0,00753;0,0883;0,0502;0,041;0,0184;0,0106;0,00952;0,483;0,237;1,8;0,792;0,664;0,452;0,34;0,311;8,87;0,271;60,5;19,3;15,5;7,45;3,63;2,89;-2,09;-15,52;59,23;22,45;15,19;1,67;-13,43;-14,49
CarloV;CarloV1;10144;62,43;55,34;76,46;66,58;65,25;60,01;57,16;56,7;56,62;52,15;65,4;59,71;58,82;55,62;54,04;53,62;49,73;45,64;58,22;53,53;52,15;48,42;46,76;46,34;7,99;0,0;14,0;7,33;5,96;5,14;4,96;1,73;0,0;2,63;2,12;1,99;1,71;1,49;1,43;0,0238;0,0108;0,0859;0,0408;0,0346;0,0214;0,0157;0,0146;0,121;0,0;0,73;0,342;0,26;0,0666;0,0167;0,0104;0,0234;0,00753;0,0883;0,0502;0,041;0,0184;0,0106;0,00952;0,483;0,237;1,8;0,792;0,664;0,452;0,34;0,311;8,87;0,271;60,5;19,3;15,5;7,45;3,63;2,89;-2,09;-15,52;59,23;22,45;15,19;1,67;-13,43;-14,49
CarloV;CarloV1;10004;74,18;64,19;84,75;78,24;76,81;72,89;67,59;66,39;67,37;60,08;77,2;70,77;69,66;66,63;62,69;62,07;59,83;53,56;69,96;63,9;62,32;59,03;56,37;55,71;14,4;0,0;20,2;13,4;11,3;9,22;8,78;1,8;0,0;2,75;2,26;2,15;1,76;1,54;1,49;0,0284;0,0133;0,0639;0,0424;0,0384;0,0273;0,0196;0,0181;0,192;0,0;1,09;0,495;0,376;0,149;0,0572;0,0424;0,0385;0,0194;0,0591;0,0537;0,0518;0,0379;0,0258;0,0248;0,502;0,272;1,22;0,741;0,645;0,473;0,371;0,347;16,5;2,04;66,8;30,8;26,8;15,3;7,93;6,56;-1,77;-11,81;70,47;32,97;23,51;4,01;-8,71;-9,49
CarloV;CarloV1;10005;74,18;64,19;84,75;78,24;76,81;72,89;67,59;66,39;67,37;60,08;77,2;70,77;69,66;66,63;62,69;62,07;59,83;53,56;69,96;63,9;62,32;59,03;56,37;55,71;14,4;0,0;20,2;13,4;11,3;9,22;8,78;1,8;0,0;2,75;2,26;2,15;1,76;1,54;1,49;0,0284;0,0133;0,0639;0,0424;0,0384;0,0273;0,0196;0,0181;0,192;0,0;1,09;0,495;0,376;0,149;0,0572;0,0424;0,0385;0,0194;0,0591;0,0537;0,0518;0,0379;0,0258;0,0248;0,502;0,272;1,22;0,741;0,645;0,473;0,371;0,347;16,5;2,04;66,8;30,8;26,8;15,3;7,93;6,56;-1,77;-11,81;70,47;32,97;23,51;4,01;-8,71;-9,49
CarloV;CarloV1;10152;74,18;64,19;84,75;78,24;76,81;72,89;67,59;66,39;67,37;60,08;77,2;70,77;69,66;66,63;62,69;62,07;59,83;53,56;69,96;63,9;62,32;59,03;56,37;55,71;14,4;0,0;20,2;13,4;11,3;9,22;8,78;1,8;0,0;2,75;2,26;2,15;1,76;1,54;1,49;0,0284;0,0133;0,0639;0,0424;0,0384;0,0273;0,0196;0,0181;0,192;0,0;1,09;0,495;0,376;0,149;0,0572;0,0424;0,0385;0,0194;0,0591;0,0537;0,0518;0,0379;0,0258;0,0248;0,502;0,272;1,22;0,741;0,645;0,473;0,371;0,347;16,5;2,04;66,8;30,8;26,8;15,3;7,93;6,56;-1,77;-11,81;70,47;32,97;23,51;4,01;-8,71;-9,49
CarloV;CarloV1;10006;62,4;52,6;76,04;67,93;65,02;57,92;55,05;54,23;55,88;50,34;66,39;60,03;57,3;54,25;51,99;51,54;50,09;43,84;55,88;53,54;52,83;49,58;46,01;45,42;7,81;0,0;11,7;7,32;5,79;4,59;4,35;1,49;0,0;2,44;1,85;1,73;1,46;1,27;1,24;0,0233;0,0105;0,0522;0,0354;0,0317;0,0225;0,0165;0,0151;0,156;0,0;0,963;0,456;0,338;0,0957;0,0273;0,0182;0,0195;0,00734;0,07;0,0467;0,0293;0,0166;0,0108;0,00949;0,415;0,239;1,19;0,631;0,533;0,389;0,305;0,285;8,59;0,132;41,4;18,6;15,1;7,54;3,46;2,75;-1,95;-18,79;59,03;23,17;16,31;-4,98;-17,06;-17,81
CarloV;CarloV1;10007;62,4;52,6;76,04;67,93;65,02;57,92;55,05;54,23;55,88;50,34;66,39;60,03;57,3;54,25;51,99;51,54;50,09;43,84;55,88;53,54;52,83;49,58;46,01;45,42;7,81;0,0;11,7;7,32;5,79;4,59;4,35;1,49;0,0;2,44;1,85;1,73;1,46;1,27;1,24;0,0233;0,0105;0,0522;0,0354;0,0317;0,0225;0,0165;0,0151;0,156;0,0;0,963;0,456;0,338;0,0957;0,0273;0,0182;0,0195;0,00734;0,07;0,0467;0,0293;0,0166;0,0108;0,00949;0,415;0,239;1,19;0,631;0,533;0,389;0,305;0,285;8,59;0,132;41,4;18,6;15,1;7,54;3,46;2,75;-1,95;-18,79;59,03;23,17;16,31;-4,98;-17,06;-17,81
CarloV;CarloV1;10161;68,26;52,75;81,7;74,7;72,28;62,85;55,74;54,54;61,01;50,09;74,38;67,31;65,4;56,05;52,6;51,87;50,42;43,99;63,96;53,4;51,55;48,31;45,65;45,26;7,41;0,0;12,0;6,71;5,51;4,62;4,44;1,57;0,0;2,54;1,97;1,86;1,56;1,27;1,21;0,022;0,00977;0,0555;0,034;0,0297;0,0213;0,0145;0,0133;0,148;0,0;1,31;0,43;0,296;0,0868;0,0269;0,0174;0,0202;0,00777;0,05;0,0351;0,0311;0,0187;0,0104;0,00939;0,405;0,224;1,17;0,646;0,536;0,38;0,287;0,268;8,47;0,343;39,0;17,0;14,0;7,65;3,55;2,89;-2,59;-18,84;64,13;25,1;15,0;-6,13;-15,6;-16,57
CarloV;CarloV1;10150;62,06;53,46;72,93;68,32;66,63;57,58;54,89;54,47;54,12;50,71;61,88;56,91;55,97;53,32;52,1;51,82;46,09;42,02;55,95;49,56;48,25;45,01;43,17;42,86;5,55;0,0;8,92;5,22;4,37;3,75;3,6;1,4;0,0;2,12;1,85;1,75;1,36;1,13;1,09;0,0213;0,0108;0,0453;0,0303;0,0277;0,0207;0,0152;0,014;0,157;0,0;1,12;0,529;0,36;0,0917;0,0274;0,0176;0,0142;0,00672;0,0368;0,0294;0,0219;0,0127;0,00806;0,00765;0,387;0,242;0,956;0,586;0,494;0,362;0,3;0,286;7,27;0,269;42,3;15,4;12,4;6,34;2,99;2,21;-0,81;-20,96;59,17;19,45;12,64;-14,6;-19,26;-19,65
CarloV;CarloV1;10138;80,8;56,93;96,67;86,13;83,27;76,32;68,46;65,57;70,19;53,39;89,19;73,51;70,9;64,98;59,2;57,81;54,14;42,83;64,83;59,48;57,57;51,39;44,9;44,09;12,0;0,0;19,5;10,5;7,04;4,99;4,73;1,88;0,0;3,03;2,53;2,32;1,83;1,53;1,48;0,0216;0,0079;0,0849;0,0367;0,0325;0,0201;0,013;0,0118;0,132;0,0;0,883;0,339;0,263;0,0729;0,0115;0,00598;0,0274;0,00568;0,111;0,0634;0,0486;0,0209;0,00852;0,00683;0,452;0,173;1,26;0,906;0,795;0,383;0,274;0,25;10,9;0,102;51,5;26,0;21,4;9,01;3,39;2,51;-2,46;-12,39;78,59;28,18;21,15;5,96;-8,62;-10,32
CarloV;CarloV1;10147;80,8;56,93;96,67;86,13;83,27;76,32;68,46;65,57;70,19;53,39;89,19;73,51;70,9;64,98;59,2;57,81;54,14;42,83;64,83;59,48;57,57;51,39;44,9;44,09;12,0;0,0;19,5;10,5;7,04;4,99;4,73;1,88;0,0;3,03;2,53;2,32;1,83;1,53;1,48;0,0216;0,0079;0,0849;0,0367;0,0325;0,0201;0,013;0,0118;0,132;0,0;0,883;0,339;0,263;0,0729;0,0115;0,00598;0,0274;0,00568;0,111;0,0634;0,0486;0,0209;0,00852;0,00683;0,452;0,173;1,26;0,906;0,795;0,383;0,274;0,25;10,9;0,102;51,5;26,0;21,4;9,01;3,39;2,51;-2,46;-12,39;78,59;28,18;21,15;5,96;-8,62;-10,32
CarloV;CarloV1;10148;80,8;56,93;96,67;86,13;83,27;76,32;68,46;65,57;70,19;53,39;89,19;73,51;70,9;64,98;59,2;57,81;54,14;42,83;64,83;59,48;57,57;51,39;44,9;44,09;12,0;0,0;19,5;10,5;7,04;4,99;4,73;1,88;0,0;3,03;2,53;2,32;1,83;1,53;1,48;0,0216;0,0079;0,0849;0,0367;0,0325;0,0201;0,013;0,0118;0,132;0,0;0,883;0,339;0,263;0,0729;0,0115;0,00598;0,0274;0,00568;0,111;0,0634;0,0486;0,0209;0,00852;0,00683;0,452;0,173;1,26;0,906;0,795;0,383;0,274;0,25;10,9;0,102;51,5;26,0;21,4;9,01;3,39;2,51;-2,46;-12,39;78,59;28,18;21,15;5,96;-8,62;-10,32
CarloV;CarloV2;10178;66,77;59,39;75,15;72,01;70,27;64,48;61,46;61,0;62,26;56,42;71,87;66,56;64,77;60,67;58,38;57,99;57,87;50,79;68,28;62,0;60,36;55,93;53,13;52,56;12,7;0,0;18,7;11,7;9,23;7,69;7,35;1,68;0,0;2,61;2,04;1,93;1,66;1,47;1,42;0,0287;0,0125;0,0834;0,047;0,0394;0,0265;0,0191;0,0176;0,209;0,0;1,6;0,663;0,418;0,132;0,0383;0,0258;0,0275;0,00815;0,14;0,0954;0,061;0,0167;0,0108;0,01;0,412;0,235;1,58;0,634;0,548;0,381;0,296;0,275;11,2;1,05;63,9;24,3;18,8;9,47;4,85;3,95;-0,92;-16,16;61,79;29,35;23,91;0,48;-13,69;-14,38
