locationid;sessionid;groupid;recordid;start_time;end_time;latitude;longitude;language;survey_version;ssi01;ssi02;ssi03;ssi04;pleasant;chaotic;vibrant;uneventful;calm;annoying;eventful;monotonous;sss01;sss02;sss03;sss04;sss05;who01;who02;who03;who04;who05;who_sum;age00;gen00;edu00;eth00;occ00;eth00_other;occ00_other;misc03;misc03_other;misc01;use00;uni00;recordinglength;lzeq_l;lzeq_min;lzeq_max;lzeq_l5;lzeq_l10;lzeq_l50;lzeq_l90;lzeq_l95;lceq_l(c);lceq_min(c);lceq_max(c);lceq_l5(c);lceq_l10(c);lceq_l50(c);lceq_l90(c);lceq_l95(c);laeq_l(a);laeq_min(a);laeq_max(a);laeq_l5(a);laeq_l10(a);laeq_l50(a);laeq_l90(a);laeq_l95(a);n_n5;n_min;n_max;n_n10;n_n50;n_n90;n_n95;s_s;s_min;s_max;s_s5;s_s10;s_s50;s_s90;s_s95;r_r;r_min;r_max;r_r5;r_r10;r_r50;r_r90;r_r95;t_tonalityhms;t_min;t_max;t_t5;t_t10;t_t50;t_t90;t_t95;fs_f;fs_min;fs_max;fs_f5;fs_f10;fs_f50;fs_f90;fs_f95;i_i;i_min;i_max;i_i5;i_i10;i_i50;i_i90;i_i95;sil4_sil(rms);sil4_sil(av);sil4_min;sil4_max;sil4_sil5;sil4_sil10;sil4_sil50;sil4_sil90;sil4_sil95;ra_cp;ra_min;ra_max;ra_cp5;ra_cp10;ra_cp50;ra_cp90;ra_cp95;thd_thd;thd_min;thd_max;thd_l5;thd_l10;thd_l50;thd_l90;thd_l95;ISOPleasant;ISOEventful
CampoPrincipe;CampoPrincipe1;CP6;10030;2019-05-16 12:10:00;2019-05-16 12:20:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;4,0;4,0;3,0;4,0;4,0;4,0;2,0;3,0;3,0;4,0;2,0;3,0;2,0;4,0;2,0;1,0;2,0;3,0;2,0;40,0;25,0;Male;SomeCollege;White;Student;;;Local;;;;;30,12;62,0;57,47;71,49;66,7;64,94;60,2;58,71;58,34;60,45;56,06;67,58;64,27;63,37;59,2;57,55;57,17;57,26;52,84;65,39;61,15;60,3;55,79;53,92;53,6;14,0;0,0;19,6;13,1;10,4;9,19;8,96;2,12;0,0;3,11;2,31;2,26;2,12;1,99;1,95;0,0251;0,0119;0,0614;0,0379;0,0345;0,0241;0,0178;0,0164;0,103;0,0;0,525;0,275;0,211;0,0631;0,0158;0,0104;0,0121;0,00586;0,0283;0,0191;0,0183;0,0113;0,00739;0,00635;0,304;0,185;0,596;0,423;0,398;0,29;0,239;0,224;50,57;49,79;46,31;58,38;54,25;52,79;49,31;47,52;47,25;6,84;0,12;43,7;15,0;12,0;5,85;2,97;2,35;-0,35;-13,77;54,12;31,87;25,8;4,37;-9,35;-10,5;0,3535533905932736;-0,10355339059327377
CampoPrincipe;CampoPrincipe1;CP6;10034;2019-05-16 12:06:00;2019-05-16 12:16:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;3,0;4,0;5,0;1,0;4,0;1,0;5,0;2,0;5,0;1,0;2,0;5,0;4,0;3,0;5,0;5,0;3,0;2,0;3,0;2,0;4,0;56,0;26,0;Male;SomeCollege;White;Student;;;Local;;;Staying;;30,12;62,0;57,47;71,49;66,7;64,94;60,2;58,71;58,34;60,45;56,06;67,58;64,27;63,37;59,2;57,55;57,17;57,26;52,84;65,39;61,15;60,3;55,79;53,92;53,6;14,0;0,0;19,6;13,1;10,4;9,19;8,96;2,12;0,0;3,11;2,31;2,26;2,12;1,99;1,95;0,0251;0,0119;0,0614;0,0379;0,0345;0,0241;0,0178;0,0164;0,103;0,0;0,525;0,275;0,211;0,0631;0,0158;0,0104;0,0121;0,00586;0,0283;0,0191;0,0183;0,0113;0,00739;0,00635;0,304;0,185;0,596;0,423;0,398;0,29;0,239;0,224;50,57;49,79;46,31;58,38;54,25;52,79;49,31;47,52;47,25;6,84;0,12;43,7;15,0;12,0;5,85;2,97;2,35;-0,35;-13,77;54,12;31,87;25,8;4,37;-9,35;-10,5;-0,6338834764831845;-0,3409902576697319
CampoPrincipe;CampoPrincipe1;CP7;10020;2019-05-16 12:10:00;2019-05-16 12:20:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;5,0;5,0;1,0;1,0;4,0;5,0;1,0;3,0;4,0;5,0;5,0;4,0;5,0;4,0;5,0;5,0;4,0;5,0;4,0;92,0;18,0;Female;SomeCollege;White;Student;;;Local;;;PassingThrough;Alone;30,67;65,5;60,89;73,22;70,3;68,07;64,28;62,19;61,8;63,68;60,17;69,65;66,43;65,48;63,13;61,31;60,99;61,44;58,29;67,24;64,21;63,3;60,9;59,65;59,26;16,5;0,0;20,8;16,0;14,2;12,9;12,6;2,42;0,0;2,94;2,65;2,61;2,43;2,2;2,15;0,0301;0,0144;0,0619;0,0428;0,039;0,0296;0,0219;0,0201;0,0935;0,0;0,995;0,228;0,166;0,0494;0,0111;0,00622;0,00949;0,00506;0,0269;0,0169;0,0127;0,00904;0,00627;0,0059;0,504;0,342;0,848;0,626;0,593;0,501;0,417;0,397;55,11;54,7;52,1;58,88;56,91;56,41;54,49;53,41;53,04;7,9;0,699;43,5;13,7;11,8;7,47;4,2;3,43;-0,37;-4,16;59,02;34,28;32,02;13,56;-0,86;-2,55;0,48743686707645806;-0,6161165235168158
CampoPrincipe;CampoPrincipe1;CP8;10028;2019-05-16 12:12:00;2019-05-16 12:22:00;37,172598;-3,59129;spa;spaSSIDv1;4,0;4,0;3,0;2,0;2,0;4,0;4,0;2,0;2,0;4,0;2,0;2,0;5,0;5,0;2,0;5,0;3,0;4,0;3,0;4,0;2,0;4,0;68,0;24,0;Female;SomeHighSchool;White;Student;;;Local;;;;;30,58;66,31;58,01;74,04;71,07;69,13;64,82;61,8;60,67;65,25;56,11;72,91;68,65;67,92;64,33;61,14;59,96;60,42;51,07;70,58;63,93;63,03;59,21;54,8;53,47;15,0;0,0;19,5;14,1;11,3;8,94;8,41;1,64;0,0;2,33;1,86;1,81;1,62;1,51;1,48;0,0421;0,0147;0,183;0,0978;0,0702;0,0341;0,0232;0,0212;0,205;0,0;1,15;0,567;0,422;0,144;0,0415;0,0243;0,0377;0,00965;0,0799;0,0629;0,0608;0,0365;0,0205;0,0176;0,278;0,138;0,697;0,394;0,358;0,269;0,207;0,193;51,23;50,11;44,44;57,7;54,49;53,61;49,89;46,73;46,08;11,4;0,438;55,1;25,6;21,8;9,73;3,97;2,99;-0,27;-19,87;56,01;29,97;24,51;-2,24;-17,57;-18,56;-0,2071067811865477;0,2928932188134525
CampoPrincipe;CampoPrincipe1;CP9;10024;2019-05-16 12:13:00;2019-05-16 12:23:00;37,172598;-3,59129;spa;spaSSIDv1;5,0;4,0;3,0;2,0;2,0;4,0;4,0;3,0;2,0;5,0;3,0;4,0;5,0;5,0;3,0;5,0;4,0;2,0;1,0;1,0;0,0;1,0;20,0;19,0;Male;SomeCollege;White;Student;;;Local;;Muy agradable;;;29,63;62,58;58,46;70,22;66,01;64,85;61,6;59,91;59,61;61,32;57,32;67,41;64,5;63,83;60,54;58,87;58,41;57,58;54,32;63,22;60,08;59,3;57,11;55,74;55,33;12,8;0,0;14,9;12,5;11,2;10,1;9,84;2,15;0,0;2,96;2,34;2,29;2,14;2,01;1,97;0,026;0,0127;0,0739;0,0371;0,0336;0,025;0,0191;0,0177;0,118;0,0;1,13;0,336;0,249;0,0508;0,0104;0,00628;0,011;0,00518;0,0336;0,0234;0,0176;0,00945;0,00586;0,00548;0,305;0,205;0,746;0,382;0,364;0,304;0,246;0,233;50,92;50,59;47,96;53,96;52,46;52,09;50,48;49,32;48,98;6,64;0,0825;36,6;14,2;11,4;5,76;2,82;2,28;-0,73;-14,8;52,57;31,15;26,66;5,97;-12,81;-13,57;-0,45710678118654774;0,14644660940672613
CampoPrincipe;CampoPrincipe1;CP9;10025;2019-05-16 12:13:00;2019-05-16 12:23:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;3,0;3,0;5,0;2,0;3,0;3,0;4,0;2,0;4,0;4,0;4,0;4,0;3,0;5,0;4,0;3,0;3,0;1,0;1,0;3,0;44,0;23,0;Female;SomeCollege;White;Student;;;Other;Erasmus;;;;29,63;62,58;58,46;70,22;66,01;64,85;61,6;59,91;59,61;61,32;57,32;67,41;64,5;63,83;60,54;58,87;58,41;57,58;54,32;63,22;60,08;59,3;57,11;55,74;55,33;12,8;0,0;14,9;12,5;11,2;10,1;9,84;2,15;0,0;2,96;2,34;2,29;2,14;2,01;1,97;0,026;0,0127;0,0739;0,0371;0,0336;0,025;0,0191;0,0177;0,118;0,0;1,13;0,336;0,249;0,0508;0,0104;0,00628;0,011;0,00518;0,0336;0,0234;0,0176;0,00945;0,00586;0,00548;0,305;0,205;0,746;0,382;0,364;0,304;0,246;0,233;50,92;50,59;47,96;53,96;52,46;52,09;50,48;49,32;48,98;6,64;0,0825;36,6;14,2;11,4;5,76;2,82;2,28;-0,73;-14,8;52,57;31,15;26,66;5,97;-12,81;-13,57;0,38388347648318427;-0,11611652351681553
CampoPrincipe;CampoPrincipe1;CP9;10029;2019-05-16 12:13:00;2019-05-16 12:23:00;37,172598;-3,59129;spa;spaSSIDv1;1,0;1,0;4,0;5,0;5,0;1,0;5,0;1,0;5,0;1,0;5,0;1,0;5,0;5,0;3,0;5,0;4,0;5,0;5,0;5,0;5,0;5,0;100,0;22,0;Female;UniversityGraduate;White;Student;;;Local;;;;;29,63;62,58;58,46;70,22;66,01;64,85;61,6;59,91;59,61;61,32;57,32;67,41;64,5;63,83;60,54;58,87;58,41;57,58;54,32;63,22;60,08;59,3;57,11;55,74;55,33;12,8;0,0;14,9;12,5;11,2;10,1;9,84;2,15;0,0;2,96;2,34;2,29;2,14;2,01;1,97;0,026;0,0127;0,0739;0,0371;0,0336;0,025;0,0191;0,0177;0,118;0,0;1,13;0,336;0,249;0,0508;0,0104;0,00628;0,011;0,00518;0,0336;0,0234;0,0176;0,00945;0,00586;0,00548;0,305;0,205;0,746;0,382;0,364;0,304;0,246;0,233;50,92;50,59;47,96;53,96;52,46;52,09;50,48;49,32;48,98;6,64;0,0825;36,6;14,2;11,4;5,76;2,82;2,28;-0,73;-14,8;52,57;31,15;26,66;5,97;-12,81;-13,57;1,0;0,4142135623730951
CarloV;CarloV1;CV12;10160;2019-05-15 18:52:00;2019-05-15 19:02:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;2,0;3,0;4,0;5,0;2,0;2,0;3,0;4,0;2,0;3,0;4,0;5,0;2,0;3,0;5,0;5,0;5,0;5,0;;4,0;5,0;76,0;28,0;Male;HighSchoolGraduate;Other;Employed;;;Local;;Mas pajanos y vida natural;;;31,02;70,91;60,78;81,08;75,93;74,32;68,6;64,17;63,45;68,44;58,45;80,61;72,69;71,57;67,01;61,94;61,11;65,83;54,44;79,67;70,46;69,38;63,75;58,08;57,24;19,2;0,0;29,1;17,9;13,6;10,2;9,45;1,83;0,0;2,77;2,2;2,11;1,81;1,56;1,52;0,0385;0,0152;0,278;0,0673;0,0548;0,0334;0,0237;0,0212;0,305;0,0;2,57;0,77;0,594;0,241;0,0784;0,0584;0,0567;0,0227;0,104;0,0907;0,0862;0,0505;0,0313;0,0288;0,44;0,204;1,0;0,681;0,587;0,424;0,315;0,278;56,81;54,79;48,03;65,05;60,38;59,28;54,52;50,28;49,7;19,8;2,78;84,2;37,4;32,1;17,9;9,91;8,22;-0,81;-13,0;65,05;38,23;26,34;5,12;-9,9;-10,85;0,31066017177982114;-0,2928932188134525
CarloV;CarloV1;CV15;10156;2019-05-15 19:18:00;2019-05-15 19:28:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;3,0;5,0;5,0;1,0;5,0;1,0;5,0;1,0;5,0;1,0;5,0;5,0;5,0;1,0;5,0;1,0;1,0;1,0;1,0;1,0;20,0;45,0;Male;UniversityGraduate;White;Employed;;;Tourist;;;Staying;Group;30,38;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;39,51;36,76;31,01;46,36;41,58;40,63;36,59;33,29;32,69;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77;1,0;0,4142135623730951
CarloV;CarloV1;CV15;10157;2019-05-15 19:18:00;2019-05-15 19:28:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;4,0;5,0;5,0;2,0;5,0;3,0;4,0;1,0;3,0;3,0;4,0;4,0;3,0;2,0;4,0;3,0;4,0;3,0;4,0;4,0;72,0;29,0;Male;TradeTechVocation;;Other;;Freelance;Tourist;;;Staying;Group;30,38;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;39,51;36,76;31,01;46,36;41,58;40,63;36,59;33,29;32,69;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77;0,7071067811865475;-9,197388681172371e-17
CarloV;CarloV1;CV15;10158;2019-05-15 19:18:00;2019-05-15 19:28:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;3,0;5,0;5,0;1,0;5,0;1,0;5,0;1,0;5,0;1,0;5,0;5,0;1,0;1,0;5,0;4,0;3,0;4,0;3,0;5,0;76,0;35,0;Female;HighSchoolGraduate;MixedMultipleEthnicGroups;Other;;Musica Percusionista y Profesora;;;Es muestra naturaleza;Staying;Group;30,38;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;39,51;36,76;31,01;46,36;41,58;40,63;36,59;33,29;32,69;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77;1,0;0,4142135623730951
CarloV;CarloV1;CV15;10159;2019-05-15 19:18:00;2019-05-15 19:28:00;37,17685;-3,590392;spa;spaSSIDv1;2,0;1,0;5,0;4,0;5,0;1,0;1,0;3,0;5,0;1,0;4,0;1,0;4,0;4,0;3,0;1,0;5,0;2,0;4,0;3,0;0,0;5,0;56,0;40,0;Male;TradeTechVocation;Other;Other;Del mundo y del cielo;Autonomo;Tourist;;Es sano?;Staying;Group;30,38;58,36;49,08;75,27;63,13;60,84;53,55;50,92;50,51;52,43;46,74;67,47;55,91;54,37;50,04;48,07;47,79;47,63;38,82;58,36;54,1;50,91;44,27;40,72;40,23;6,76;0,0;8,81;6,04;3,93;3,04;2,88;1,99;0,0;4,6;3,8;3,31;1,65;1,23;1,17;0,0216;0,00793;0,122;0,0406;0,0311;0,0191;0,0131;0,0119;0,167;0,0;1,31;0,465;0,344;0,0819;0,0133;0,00775;0,0208;0,00945;0,0411;0,036;0,0321;0,0194;0,0124;0,011;0,626;0,333;1,94;1,04;0,88;0,565;0,436;0,413;39,51;36,76;31,01;46,36;41,58;40,63;36,59;33,29;32,69;9,09;0,066;56,3;20,6;16,9;7,66;2,96;2,3;-1,54;-21,13;53,61;22,4;18,99;-3,61;-19,26;-19,77;0,7071067811865476;-0,1893398282201787
CarloV;CarloV1;CV16;10135;2019-05-15 20:10:00;2019-05-15 20:20:00;37,17685;-3,590392;spa;spaSSIDv1;;;;;3,0;1,0;1,0;2,0;5,0;1,0;1,0;4,0;4,0;4,0;3,0;2,0;4,0;;;;;;0,0;56,0;Male;HighSchoolGraduate;White;Employed;;;Tourist;;;;;30,72;53,0;48,86;61,87;55,68;54,5;52,42;51,04;50,75;50,43;46,14;58,32;53,75;52,1;49,87;48,6;48,26;46,19;38,58;55,77;50,28;48,92;44,95;42,42;41,93;6,12;0,0;8,31;5,6;4,26;3,5;3,24;1,66;0,0;3,8;2,57;2,16;1,6;1,32;1,27;0,0207;0,00942;0,111;0,0314;0,0278;0,0196;0,0141;0,0131;0,128;0,0;0,923;0,395;0,255;0,0611;0,0145;0,00892;0,0252;0,0101;0,0523;0,0486;0,0409;0,0226;0,0131;0,0119;0,614;0,313;1,26;0,985;0,876;0,573;0,419;0,388;39,77;38,02;30,92;46,25;42,3;41,17;37,86;35,31;34,5;9,23;0,0;43,6;20,6;16,7;7,82;3,47;2,59;-0,32;-20,98;45,8;19,62;15,77;-7,78;-19,45;-19,86;0,2803300858899105;-0,6161165235168158
CarloV;CarloV1;CV16;10149;2019-05-15 20:10:00;2019-05-15 20:20:00;37,17685;-3,590392;spa;spaSSIDv1;;;;;4,0;2,0;3,0;3,0;4,0;3,0;4,0;1,0;3,0;3,0;3,0;3,0;3,0;4,0;3,0;2,0;3,0;2,0;56,0;46,0;Male;HighSchoolGraduate;White;Employed;;;Tourist;;;;;30,72;53,0;48,86;61,87;55,68;54,5;52,42;51,04;50,75;50,43;46,14;58,32;53,75;52,1;49,87;48,6;48,26;46,19;38,58;55,77;50,28;48,92;44,95;42,42;41,93;6,12;0,0;8,31;5,6;4,26;3,5;3,24;1,66;0,0;3,8;2,57;2,16;1,6;1,32;1,27;0,0207;0,00942;0,111;0,0314;0,0278;0,0196;0,0141;0,0131;0,128;0,0;0,923;0,395;0,255;0,0611;0,0145;0,00892;0,0252;0,0101;0,0523;0,0486;0,0409;0,0226;0,0131;0,0119;0,614;0,313;1,26;0,985;0,876;0,573;0,419;0,388;39,77;38,02;30,92;46,25;42,3;41,17;37,86;35,31;34,5;9,23;0,0;43,6;20,6;16,7;7,82;3,47;2,59;-0,32;-20,98;45,8;19,62;15,77;-7,78;-19,45;-19,86;0,39644660940672616;0,10355339059327377
CarloV;CarloV1;CV210;10162;2019-05-15 19:51:00;2019-05-15 20:01:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;3,0;3,0;4,0;1,0;1,0;1,0;3,0;1,0;1,0;1,0;4,0;5,0;3,0;4,0;4,0;1,0;3,0;3,0;4,0;5,0;64,0;70,0;Female;UniversityGraduate;White;Retired;;;Local;;;Staying;Couple;31,49;72,05;56,28;85,49;78,98;76,52;66,41;58,83;57,7;65,18;54,03;80,51;71,32;69,13;61,19;56,69;56,07;53,73;45,91;64,94;58,38;56,94;51,67;48,42;47,46;9,46;0,0;13,4;8,85;7,09;5,7;5,41;1,59;0,0;2,57;1,99;1,87;1,55;1,37;1,34;0,0252;0,0114;0,0883;0,04;0,0346;0,0238;0,017;0,0152;0,186;0,0;1,86;0,568;0,389;0,112;0,025;0,0157;0,0249;0,011;0,0559;0,0488;0,0407;0,0213;0,0158;0,0143;0,38;0,175;1,09;0,545;0,494;0,367;0,274;0,25;45,62;43,66;37,73;52,31;48,55;47,45;43,55;40,55;39,73;10,2;0,61;48,0;21,3;17,9;9,06;4,34;3,44;-2,37;-16,83;68,01;26,72;17,34;-1,87;-13,67;-14,68;0,4571067811865475;-0,14644660940672627
CarloV;CarloV1;CV210;10163;2019-05-15 19:51:00;2019-05-15 20:01:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;2,0;3,0;4,0;1,0;1,0;1,0;4,0;1,0;1,0;1,0;3,0;5,0;3,0;4,0;4,0;1,0;3,0;3,0;4,0;5,0;64,0;61,0;Female;UniversityGraduate;White;Retired;;;Local;;;Staying;Couple;31,49;72,05;56,28;85,49;78,98;76,52;66,41;58,83;57,7;65,18;54,03;80,51;71,32;69,13;61,19;56,69;56,07;53,73;45,91;64,94;58,38;56,94;51,67;48,42;47,46;9,46;0,0;13,4;8,85;7,09;5,7;5,41;1,59;0,0;2,57;1,99;1,87;1,55;1,37;1,34;0,0252;0,0114;0,0883;0,04;0,0346;0,0238;0,017;0,0152;0,186;0,0;1,86;0,568;0,389;0,112;0,025;0,0157;0,0249;0,011;0,0559;0,0488;0,0407;0,0213;0,0158;0,0143;0,38;0,175;1,09;0,545;0,494;0,367;0,274;0,25;45,62;43,66;37,73;52,31;48,55;47,45;43,55;40,55;39,73;10,2;0,61;48,0;21,3;17,9;9,06;4,34;3,44;-2,37;-16,83;68,01;26,72;17,34;-1,87;-13,67;-14,68;0,5303300858899107;-0,2196699141100894
CarloV;CarloV1;CV214;10143;2019-05-15 09:30:00;2019-05-15 09:40:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;1,0;3,0;5,0;1,0;3,0;2,0;5,0;2,0;2,0;2,0;5,0;5,0;2,0;1,0;3,0;3,0;3,0;3,0;3,0;3,0;60,0;64,0;Female;SomePostgraduate;White;Other;;;Tourist;;;Staying;Couple;30,68;62,43;55,34;76,46;66,58;65,25;60,01;57,16;56,7;56,62;52,15;65,4;59,71;58,82;55,62;54,04;53,62;49,73;45,64;58,22;53,53;52,15;48,42;46,76;46,34;7,99;0,0;14,0;7,33;5,96;5,14;4,96;1,73;0,0;2,63;2,12;1,99;1,71;1,49;1,43;0,0238;0,0108;0,0859;0,0408;0,0346;0,0214;0,0157;0,0146;0,121;0,0;0,73;0,342;0,26;0,0666;0,0167;0,0104;0,0234;0,00753;0,0883;0,0502;0,041;0,0184;0,0106;0,00952;0,483;0,237;1,8;0,792;0,664;0,452;0,34;0,311;42,53;41,38;37,14;52,02;45,6;44,19;40,98;39,11;38,65;8,87;0,271;60,5;19,3;15,5;7,45;3,63;2,89;-2,09;-15,52;59,23;22,45;15,19;1,67;-13,43;-14,49;0,6767766952966369;-0,2196699141100895
CarloV;CarloV1;CV214;10144;2019-05-15 09:30:00;2019-05-15 09:40:00;37,17685;-3,590392;spa;spaSSIDv1;2,0;2,0;2,0;2,0;5,0;1,0;5,0;2,0;5,0;2,0;2,0;2,0;5,0;5,0;2,0;2,0;3,0;4,0;4,0;4,0;4,0;4,0;80,0;67,0;Male;UniversityGraduate;White;Employed;;Constructor;Tourist;;;Staying;Couple;30,68;62,43;55,34;76,46;66,58;65,25;60,01;57,16;56,7;56,62;52,15;65,4;59,71;58,82;55,62;54,04;53,62;49,73;45,64;58,22;53,53;52,15;48,42;46,76;46,34;7,99;0,0;14,0;7,33;5,96;5,14;4,96;1,73;0,0;2,63;2,12;1,99;1,71;1,49;1,43;0,0238;0,0108;0,0859;0,0408;0,0346;0,0214;0,0157;0,0146;0,121;0,0;0,73;0,342;0,26;0,0666;0,0167;0,0104;0,0234;0,00753;0,0883;0,0502;0,041;0,0184;0,0106;0,00952;0,483;0,237;1,8;0,792;0,664;0,452;0,34;0,311;42,53;41,38;37,14;52,02;45,6;44,19;40,98;39,11;38,65;8,87;0,271;60,5;19,3;15,5;7,45;3,63;2,89;-2,09;-15,52;59,23;22,45;15,19;1,67;-13,43;-14,49;0,823223304703363;-0,07322330470336316
CarloV;CarloV1;CV22;10004;2019-05-15 17:40:00;2019-05-15 17:43:00;37,17672963626683;-3,590366682;spa;spaSSIDv1;1,0;1,0;5,0;4,0;4,0;1,0;1,0;1,0;2,0;2,0;3,0;1,0;4,0;3,0;2,0;1,0;3,0;3,0;3,0;3,0;3,0;4,0;64,0;53,0;Female;HighSchoolGraduate;White;Employed;;;;;;Staying;Group;31,45;74,18;64,19;84,75;78,24;76,81;72,89;67,59;66,39;67,37;60,08;77,2;70,77;69,66;66,63;62,69;62,07;59,83;53,56;69,96;63,9;62,32;59,03;56,37;55,71;14,4;0,0;20,2;13,4;11,3;9,22;8,78;1,8;0,0;2,75;2,26;2,15;1,76;1,54;1,49;0,0284;0,0133;0,0639;0,0424;0,0384;0,0273;0,0196;0,0181;0,192;0,0;1,09;0,495;0,376;0,149;0,0572;0,0424;0,0385;0,0194;0,0591;0,0537;0,0518;0,0379;0,0258;0,0248;0,502;0,272;1,22;0,741;0,645;0,473;0,371;0,347;52,11;51,15;46,24;59,63;55,06;54,04;51,0;48,56;47,74;16,5;2,04;66,8;30,8;26,8;15,3;7,93;6,56;-1,77;-11,81;70,47;32,97;23,51;4,01;-8,71;-9,49;0,28033008588991065;0,13388347648318438
CarloV;CarloV1;CV22;10005;2019-05-15 17:41:00;2019-05-15 17:44:00;37,176701934076846;-3,590405574;spa;spaSSIDv1;1,0;1,0;4,0;3,0;5,0;1,0;3,0;4,0;5,0;1,0;4,0;2,0;4,0;3,0;2,0;1,0;4,0;4,0;4,0;5,0;4,0;4,0;84,0;54,0;Male;TradeTechVocation;White;Employed;;;;;Es correcto e inevitabe por la cantidad de gente que hay;Staying;Group;31,45;74,18;64,19;84,75;78,24;76,81;72,89;67,59;66,39;67,37;60,08;77,2;70,77;69,66;66,63;62,69;62,07;59,83;53,56;69,96;63,9;62,32;59,03;56,37;55,71;14,4;0,0;20,2;13,4;11,3;9,22;8,78;1,8;0,0;2,75;2,26;2,15;1,76;1,54;1,49;0,0284;0,0133;0,0639;0,0424;0,0384;0,0273;0,0196;0,0181;0,192;0,0;1,09;0,495;0,376;0,149;0,0572;0,0424;0,0385;0,0194;0,0591;0,0537;0,0518;0,0379;0,0258;0,0248;0,502;0,272;1,22;0,741;0,645;0,473;0,371;0,347;52,11;51,15;46,24;59,63;55,06;54,04;51,0;48,56;47,74;16,5;2,04;66,8;30,8;26,8;15,3;7,93;6,56;-1,77;-11,81;70,47;32,97;23,51;4,01;-8,71;-9,49;0,7803300858899105;-0,2196699141100894
CarloV;CarloV1;CV22;10152;2019-05-15 18:42:00;2019-05-15 18:52:00;37,17685;-3,590392;spa;spaSSIDv1;1,0;1,0;3,0;4,0;5,0;1,0;4,0;4,0;5,0;1,0;3,0;2,0;4,0;4,0;3,0;1,0;3,0;3,0;3,0;1,0;1,0;4,0;48,0;55,0;Female;SomeHighSchool;White;Employed;;;Tourist;;;;;31,45;74,18;64,19;84,75;78,24;76,81;72,89;67,59;66,39;67,37;60,08;77,2;70,77;69,66;66,63;62,69;62,07;59,83;53,56;69,96;63,9;62,32;59,03;56,37;55,71;14,4;0,0;20,2;13,4;11,3;9,22;8,78;1,8;0,0;2,75;2,26;2,15;1,76;1,54;1,49;0,0284;0,0133;0,0639;0,0424;0,0384;0,0273;0,0196;0,0181;0,192;0,0;1,09;0,495;0,376;0,149;0,0572;0,0424;0,0385;0,0194;0,0591;0,0537;0,0518;0,0379;0,0258;0,0248;0,502;0,272;1,22;0,741;0,645;0,473;0,371;0,347;52,11;51,15;46,24;59,63;55,06;54,04;51,0;48,56;47,74;16,5;2,04;66,8;30,8;26,8;15,3;7,93;6,56;-1,77;-11,81;70,47;32,97;23,51;4,01;-8,71;-9,49;0,8535533905932737;-0,2500000000000001
