mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_model__max_depth;param_model__min_samples_split;param_model__n_estimators;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0,09156603813171386;0,001969270020362264;0,0036994457244873048;0,00087894274156533;2;10;15;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 15};-0,3093218904869552;-0,2814614857396402;-0,2892211694953969;-0,2747922427596651;-0,3045224517986965;-0,2918638480560708;0,013203454800657188;517
0,12407150268554687;0,006650301337192507;0,0048004150390625;0,0007476086423693243;2;10;20;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 20};-0,3090587528340902;-0,2806459035786916;-0,28873239141496654;-0,2745778809411969;-0,3042473218790667;-0,2914524501296024;0,013286247710092163;509
0,1511997699737549;0,0031397849057934525;0,0051116466522216795;0,0008016887795721337;2;10;25;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 25};-0,3107882362838828;-0,2827046571410361;-0,2883753527045034;-0,27425109108969276;-0,30313870505760104;-0,2918516084553432;0,013353079848150652;514
0,23655180931091307;0,0023177242551580437;0,0061738014221191405;0,00036842440936625753;2;10;40;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 40};-0,30980460334703613;-0,2832273628337191;-0,2884418531710108;-0,27286480680645364;-0,3019310999760291;-0,2912539452268498;0,013180461666562952;506
0,29437594413757323;0,006310702404115954;0,007173776626586914;0,0012577850991704138;2;10;50;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 50};-0,3087507714024503;-0,2834554231201121;-0,28760963606099976;-0,2728980560999974;-0,30177852502254027;-0,29089848234121995;0,012863207521941061;499
0,5890722274780273;0,014306285210249714;0,012062931060791015;0,0009486045622369149;2;10;100;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 100};-0,30795547631859344;-0,2820684589384138;-0,2869222703038355;-0,27114904000120044;-0,30117363772497624;-0,2898537766574039;0,013227871031104014;482
1,1718569278717041;0,01399666895749391;0,02066774368286133;0,0008449898394178073;2;10;200;{'model__max_depth': 2, 'model__min_samples_split': 10, 'model__n_estimators': 200};-0,30819135078953913;-0,2816773417465026;-0,286272565191744;-0,2707705289961152;-0,30032978901207036;-0,28944831514719427;0,013334473888694912;477
0,04505834579467773;0,0015858488207081455;0,0027455806732177733;0,000772228413154375;3;2;5;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 5};-0,3138525660248009;-0,2801682590717418;-0,2762160744508457;-0,26640340983300387;-0,29785370710277365;-0,2868988032966332;0,01688784957887161;455
0,08281269073486328;0,0009509446250450833;0,0033620357513427734;0,0012341004297527455;3;2;10;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 10};-0,3058424418672535;-0,2797403368559183;-0,2801004238407577;-0,2649308880437206;-0,3015853184011187;-0,2864398818017538;0,015189160800283359;445
0,12150816917419434;0,0010111901845794222;0,004360580444335937;0,0008175524804483695;3;2;15;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 15};-0,30517031868562344;-0,282213430574412;-0,276708813067689;-0,26344360959656615;-0,29805981973539575;-0,2851191983319373;0,014956713030103642;416
0,16575922966003417;0,002885847316870178;0,004111433029174804;0,00020902169747455756;3;2;20;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 20};-0,3036596486784763;-0,27996148657977304;-0,2754928795901754;-0,26343114516853816;-0,29775854992588835;-0,28406074198857023;0,014748149115524686;394
0,20468993186950685;0,008043614404796092;0,004427194595336914;0,0008110733745492998;3;2;25;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 25};-0,304232613099386;-0,2809875889007994;-0,27640494180787495;-0,26237995632346217;-0,2963209341189544;-0,28406520685009534;0,014800868953371075;395
0,32320032119750974;0,005153388957337432;0,006569814682006836;0,0006244068774671423;3;2;40;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 40};-0,30379784643039087;-0,28046113620952445;-0,2756541398709679;-0,26277963955081635;-0,29696897707530895;-0,28393234782740173;0,014782468274230312;388
0,40187711715698243;0,0052126269032506875;0,007436418533325195;0,0007957998548424956;3;2;50;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 50};-0,301691327320648;-0,279761267911654;-0,2745300662354407;-0,26228577807056996;-0,29677417229917696;-0,2830085223674979;0,014494145921985623;361
0,800770378112793;0,01768802244256611;0,012686967849731445;0,0005234609428311418;3;2;100;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 100};-0,30072527853153713;-0,27759992142784273;-0,2736835009122953;-0,2611592068893281;-0,2965724090976801;-0,2819480633717367;0,014736629071302564;324
1,5891197204589844;0,018076986982929494;0,02322831153869629;0,002606726585504704;3;2;200;{'model__max_depth': 3, 'model__min_samples_split': 2, 'model__n_estimators': 200};-0,3013332165902477;-0,277408215904852;-0,27312415508164917;-0,2603190399777236;-0,29595933066486346;-0,28162879164386717;0,015085597964924879;305
0,04432663917541504;0,0019677336306604064;0,0038381099700927736;0,0007237139224705107;3;5;5;{'model__max_depth': 3, 'model__min_samples_split': 5, 'model__n_estimators': 5};-0,3136529935453406;-0,28025266002246363;-0,2762160744508457;-0,26629758972718376;-0,29785370710277365;-0,2868546049697215;0,016843329613546062;454
0,0836700439453125;0,0011694788864144647;0,003219938278198242;0,0007585208254081736;3;5;10;{'model__max_depth': 3, 'model__min_samples_split': 5, 'model__n_estimators': 10};-0,3057426556275234;-0,2797825373312793;-0,2801004238407577;-0,2648779779908106;-0,3017028887980754;-0,2864412967176893;0,015198559856241672;446
0,12496957778930665;0,0035336251702384864;0,004814577102661133;0,001176762534257336;3;5;15;{'model__max_depth': 3, 'model__min_samples_split': 5, 'model__n_estimators': 15};-0,3051037945258034;-0,2823624620765518;-0,27677264530976;-0,26340833622795945;-0,29813820000003355;-0,2851570876280216;0,014949898908713106;418
