locationid;groupid;recordid;nombre_audio;pitch_f0_hz_mean;pitch_f0_hz_std;inharmonicity_mean;inharmonicity_std;chroma_mean;chroma_std;spectral_centroid_mean;spectral_centroid_std;spectral_spread_mean;spectral_spread_std;spectral_skewness_mean;spectral_skewness_std;spectral_flatness_mean;spectral_flatness_std;spectral_flux_mean;spectral_flux_std;spectral_rolloff_mean;spectral_rolloff_std;rms_energy_mean;rms_energy_std;zero_crossing_rate_mean;zero_crossing_rate_std;mfcc_1_mean;mfcc_1_std;mfcc_2_mean;mfcc_2_std;mfcc_3_mean;mfcc_3_std;mfcc_4_mean;mfcc_4_std;mfcc_5_mean;mfcc_5_std;mfcc_6_mean;mfcc_6_std;mfcc_7_mean;mfcc_7_std;mfcc_8_mean;mfcc_8_std;mfcc_9_mean;mfcc_9_std;mfcc_10_mean;mfcc_10_std;mfcc_11_mean;mfcc_11_std;mfcc_12_mean;mfcc_12_std;mfcc_13_mean;mfcc_13_std;mfcc_14_mean;mfcc_14_std;mfcc_15_mean;mfcc_15_std;mfcc_16_mean;mfcc_16_std;mfcc_17_mean;mfcc_17_std;mfcc_18_mean;mfcc_18_std;mfcc_19_mean;mfcc_19_std;mfcc_20_mean;mfcc_20_std
EustonTap;ET314;1391;et314;75,4108400990387;23,32617446649955;0,1268352647479868;0,07824270510239324;0,66433233;0,22745515;1491,6709967523593;405,4615412119191;2589,436604810375;469,4353374790734;11,852974;2,4938662;0,00042216817;0,0014139476;1,4255153;0,5258888;2966,2532684485764;1013,295833385052;0,10038404;0,023576025;0,018486027382335853;0,008232028085701105;-229,72165;18,63497;190,90347;14,714896;-22,955057;8,719866;34,663254;7,3446107;4,441358;7,612457;18,322569;6,795138;1,6895596;6,1188455;10,241355;5,9878855;16,24398;5,911151;3,8438363;5,4096255;4,6230607;4,9123;2,333589;5,3862047;0,061072856;4,6177826;1,3276521;4,5283074;3,4592783;4,70145;0,204986;4,47939;1,1322129;4,459718;3,0457742;4,673225;2,3838115;4,4174275;2,1592932;4,610775
Noorderplantsoen;NP142;1461;np142;135,47032512117332;151,38506306828504;0,4203279803106879;0,0983043729121547;0,62849194;0,25115955;2295,0931844923307;655,0037588550173;3779,6554786739252;614,134842047645;10,230328;2,5688121;0,0024880366;0,0030900557;1,6052972;0,76030445;4524,529857779301;1966,5250938998315;0,0013022791;0,0007729227;0,02992170097241261;0,013771588627256843;-619,806;41,28401;157,47572;21,060022;-0,7469284;10,085441;14,510479;11,479668;4,537558;10,837075;13,507008;9,554154;4,9226584;8,131272;14,757941;8,194742;9,737576;8,103639;5,2256966;6,8849597;2,4348545;6,9950294;1,1991519;6,5402055;-0,44235888;5,8933115;1,064573;5,9756613;6,168025;5,687704;2,5186954;5,813921;2,355402;5,2191787;2,4115832;5,1685095;0,86367;5,171188;-1,2808478;5,0716743
Noorderplantsoen;NP144;1462;np144;71,80731005126924;10,739091675432105;0,10391982900384956;0,08636386152027435;0,6577008;0,2458817;2179,7937606923056;689,1678594015493;3947,467974483717;663,7545133799267;11,865499;2,691026;0,0017998733;0,0029756038;1,7181118;0,98526937;4463,687031994554;2309,1321328238396;0,001174703;0,00042802346;0,02121447413206263;0,011300860556834897;-659,24274;31,339834;155,32378;21,196922;3,8095584;12,178399;24,677692;10,650939;4,362526;9,3862915;23,624163;8,034313;4,6649833;7,215287;17,537212;6,7888055;7,4172587;7,2641845;9,890005;7,1413083;4,7596226;6,531071;4,8050995;6,218263;-0,21883237;6,4181056;2,461341;5,7665076;5,004389;5,3589582;2,9082425;5,0975018;2,5551152;5,1212564;1,7938411;5,3827996;1,0343341;4,837451;-1,2527652;5,0203643
Noorderplantsoen;NP144;1463;np144;71,80731005126924;10,739091675432105;0,10391982900384956;0,08636386152027435;0,6577008;0,2458817;2179,7937606923056;689,1678594015493;3947,467974483717;663,7545133799267;11,865499;2,691026;0,0017998733;0,0029756038;1,7181118;0,98526937;4463,687031994554;2309,1321328238396;0,001174703;0,00042802346;0,02121447413206263;0,011300860556834897;-659,24274;31,339834;155,32378;21,196922;3,8095584;12,178399;24,677692;10,650939;4,362526;9,3862915;23,624163;8,034313;4,6649833;7,215287;17,537212;6,7888055;7,4172587;7,2641845;9,890005;7,1413083;4,7596226;6,531071;4,8050995;6,218263;-0,21883237;6,4181056;2,461341;5,7665076;5,004389;5,3589582;2,9082425;5,0975018;2,5551152;5,1212564;1,7938411;5,3827996;1,0343341;4,837451;-1,2527652;5,0203643
Noorderplantsoen;NP147;1464;np147;131,9937089895379;274,7427597820691;0,4111055385222582;0,08965551347277283;0,62987334;0,24739271;2801,3373975779004;815,0593319750832;4177,468746890904;612,9780789277597;10,277952;2,5573006;0,004242749;0,0048434134;1,6849324;0,81352764;6163,694646860987;2365,213057798208;0,0007358236;0,00023087431;0,03807571935724963;0,021775663574962825;-656,9402;29,15278;146,84138;20,176481;-7,3278623;11,52944;30,730986;10,704251;-0,13216291;9,915832;19,099619;8,080012;-2,5806255;8,167264;13,88973;7,379324;5,833584;7,655778;6,4579926;6,515338;3,8461454;7,116564;3,1374056;6,217492;1,499238;6,6705346;3,00432;5,9497924;5,166016;5,198315;2,3312583;5,156467;2,6199796;5,393716;0,46692201;5,1278315;-1,0529372;5,2884336;-1,9646171;5,148475
Noorderplantsoen;NP151;1465;np151;80,79069711610572;18,286174029467578;0,20056727638111524;0,09698956957034843;0,6839598;0,2234083;2096,76937582072;641,00558165029;3813,241711480147;606,5278758748076;12,635006;3,0311005;0,0018056732;0,0027265449;1,5691016;0,74876153;4097,5881968641115;1984,3255793164287;0,0008674559;0,0003322572;0,02135450693234611;0,01130560710941014;-681,44104;22,191065;163,62631;18,98467;0,06062939;8,710907;21,312723;7,966783;4,4349656;7,2628736;13,088038;6,565753;-0,6314298;5,91259;14,376445;6,322009;7,425728;6,246505;8,8554;5,8454537;5,559402;5,3953156;5,3672366;5,403837;-1,0329584;5,088556;2,8709903;5,1430955;7,983078;5,261187;3,3954449;5,1279964;3,6431475;5,0440807;2,0709472;4,6995697;1,824364;4,7211857;-0,024724519;4,4445057
Noorderplantsoen;NP151;1466;np151;80,79069711610572;18,286174029467578;0,20056727638111524;0,09698956957034843;0,6839598;0,2234083;2096,76937582072;641,00558165029;3813,241711480147;606,5278758748076;12,635006;3,0311005;0,0018056732;0,0027265449;1,5691016;0,74876153;4097,5881968641115;1984,3255793164287;0,0008674559;0,0003322572;0,02135450693234611;0,01130560710941014;-681,44104;22,191065;163,62631;18,98467;0,06062939;8,710907;21,312723;7,966783;4,4349656;7,2628736;13,088038;6,565753;-0,6314298;5,91259;14,376445;6,322009;7,425728;6,246505;8,8554;5,8454537;5,559402;5,3953156;5,3672366;5,403837;-1,0329584;5,088556;2,8709903;5,1430955;7,983078;5,261187;3,3954449;5,1279964;3,6431475;5,0440807;2,0709472;4,6995697;1,824364;4,7211857;-0,024724519;4,4445057
MarchmontGarden;MC101;269;mc101;0,0;0,0;0,0;0,0;0,7856933;0,15754786;848,0749169037556;356,1175137748397;2206,153700641104;512,6584820188789;18,917246;2,6972666;7,651529e-05;0,00045087075;1,3011706;0,4565066;1403,593435613682;967,2963643060112;0,08788972;0,032980826;0,004775397174714957;0,004454252636267191;-347,85736;15,556863;178,64503;8,628956;8,626041;7,816425;14,613266;6,8091083;24,08842;5,2950583;12,110884;5,0701666;12,365252;4,3376455;11,580313;4,384274;11,065432;4,2398615;9,41307;4,2455473;5,4846964;4,1604056;2,9920592;4,0807505;0,7988288;4,185587;4,6043377;4,317394;6,4873576;4,089677;3,9895048;4,1938963;4,188617;4,03177;4,0365663;3,9298089;2,2392771;4,149752;3,3801346;3,7749648
MarchmontGarden;MC102;270;mc102;66,87277895374717;5,469290835346852;0,037358848742248985;0,07275540347877252;0,79210144;0,15846482;977,7534164298672;338,5684184649924;2485,0852615978833;503,9363673114748;17,734324;2,6453516;0,00011036256;0,00027860215;1,3471891;0,4686631;1538,8916500994035;812,1491711625646;0,059043504;0,020525567;0,005415424121935056;0,003891510696571055;-372,48676;16,386423;178,9688;12,454548;9,735963;6,673767;20,170498;8,879613;15,105312;7,814921;13,038606;6,7854486;10,163989;5,511972;13,624773;4,728908;14,003986;4,2821655;9,203948;4,2509737;5,8724923;4,1998053;3,0358546;4,191864;3,0898721;4,126038;4,346185;4,0839496;6,5839353;4,0380597;3,5260973;3,8651648;3,257529;3,7664278;4,164234;3,7840927;2,4736578;3,758635;3,005699;3,7446678
MarchmontGarden;MC103;271;mc103;74,48924827549324;15,391976108118062;0,14253178597091581;0,0997208639750096;0,7668088;0,1750839;919,3210175777504;558,2373215126852;2315,792368061293;770,5872220780592;17,969885;3,301765;0,00020071819;0,0007078539;1,3117023;0,65558475;1472,9928772423496;1341,9654053090492;0,082929246;0,042046756;0,0060799001934576154;0,00618245840551775;-349,99484;20,509134;167,0741;15,979964;28,036095;12,598418;13,935703;8,292324;22,174763;6,75314;11,592497;5,428365;8,210233;5,0293655;11,920403;4,587897;9,735781;4,7850585;5,811033;4,3943806;4,0749664;4,393519;2,425344;4,247726;1,6741531;4,1956816;3,987544;4,0784645;6,813385;3,9345167;4,3558073;4,0195813;2,763967;4,1292014;4,736306;4,003679;4,4032183;3,9545648;3,3447976;3,9026537
MarchmontGarden;MC104;272;mc104;68,35490646757555;8,214924916714176;0,06815789148088078;0,08812377554852562;0,7779084;0,17226116;1268,3236023297256;467,1122806607044;2880,006827958575;607,6042247483721;15,990746;2,8653932;0,0002835174;0,00066737906;1,4555125;0,7153344;2233,2624474513927;1262,6483625452704;0,04276433;0,014145865;0,008708751395822386;0,005874104976305678;-367,32462;20,23692;171,83864;13,132652;6,531429;7,568078;19,418287;8,244374;18,209595;8,146906;14,169518;6,4313025;7,1321044;5,9405985;12,443724;5,202707;11,350987;5,4583235;8,430468;4,9782896;7,0215893;4,6386285;5,92193;4,506838;3,7273538;4,6016846;4,3420467;4,398526;6,7296185;4,2533646;3,6940274;4,3937435;4,902038;4,1938257;3,6651545;4,3928185;1,9999882;4,124199;2,0073204;4,063496
MarchmontGarden;MC105;273;mc105;81,07603080527323;19,73253424953007;0,2148590439870417;0,09869762747273798;0,72730136;0,21356694;1070,5884450184094;376,0698980333446;2521,632263244967;454,93123673878017;17,407421;3,5718343;0,00014472827;0,00029849485;1,3457667;0,48884052;1838,253300681431;986,303284449625;0,052728638;0,022780381;0,007522470364849518;0,005618156408868287;-361,16095;18,056288;167,30252;11,750251;13,883836;8,83559;16,08757;10,2285185;21,210281;8,375769;11,351174;6,3679256;8,690025;5,8202405;8,585055;5,9291134;9,00746;5,2170053;6,835448;5,5225477;5,3712425;5,302659;3,771962;5,0332694;3,6856368;4,9639826;5,3350425;5,1018414;6,0822067;4,581818;4,5122223;4,569561;4,281162;4,4672437;4,092698;4,4633775;3,2417388;4,281133;3,5031366;4,127644
MarchmontGarden;MC105;274;mc105;81,07603080527323;19,73253424953007;0,2148590439870417;0,09869762747273798;0,72730136;0,21356694;1070,5884450184094;376,0698980333446;2521,632263244967;454,93123673878017;17,407421;3,5718343;0,00014472827;0,00029849485;1,3457667;0,48884052;1838,253300681431;986,303284449625;0,052728638;0,022780381;0,007522470364849518;0,005618156408868287;-361,16095;18,056288;167,30252;11,750251;13,883836;8,83559;16,08757;10,2285185;21,210281;8,375769;11,351174;6,3679256;8,690025;5,8202405;8,585055;5,9291134;9,00746;5,2170053;6,835448;5,5225477;5,3712425;5,302659;3,771962;5,0332694;3,6856368;4,9639826;5,3350425;5,1018414;6,0822067;4,581818;4,5122223;4,569561;4,281162;4,4672437;4,092698;4,4633775;3,2417388;4,281133;3,5031366;4,127644
MarchmontGarden;MC106;275;mc106;76,72980327688973;32,85784485611509;0,1369912781529513;0,07134445412086085;0,789564;0,17549048;873,7286233975999;306,80058635196013;2273,9955277863974;412,7792156034181;18,671446;3,2286081;6,384887e-05;9,2604525e-05;1,2096986;0,41660976;1414,5293277680141;768,1687382161434;0,08869923;0,050915;0,005471839301405976;0,004989664948761637;-334,93884;13,333616;146,3168;9,537855;26,249777;8,41237;8,82992;7,1131854;23,392422;6,1342335;14,676488;5,8018312;9,216349;5,2231293;13,02723;5,6730857;12,437224;5,3926516;9,07881;5,259507;8,201665;5,070484;6,8343;5,0124726;4,293624;4,405408;5,9642463;4,61172;8,186695;4,5689454;5,5064545;4,324394;4,4663506;4,216019;5,245803;4,426423;3,9128885;4,2593474;3,6620967;4,250225
MarchmontGarden;MC108;277;mc108;112,09355062464154;128,28752489187428;0,30304714666820487;0,13960144465355837;0,7497244;0,19810943;1319,725633948562;549,7235306730284;2734,2976668160704;589,3930658969955;15,693809;2,9811726;0,0004717735;0,0025229664;1,4280654;0,62968177;2496,8660458452723;1359,6091412443145;0,04924103;0,020822784;0,011049706751432666;0,008851603407058959;-345,0519;23,375523;171,5594;15,240075;-1,0590045;8,406993;19,993576;9,671333;18,909088;8,495876;15,764775;6,944485;7,3361964;5,938443;6,56169;5,7694607;10,585842;5,4814825;8,180437;5,116509;7,026722;5,1736803;5,065092;4,6514297;3,2596881;4,686126;6,525366;4,8986754;8,5129175;4,605583;3,65656;4,5209494;4,1965346;4,523746;4,8172903;4,3709793;2,8293517;4,229543;3,0205727;4,4268656
MarchmontGarden;MC110;278;mc110;163,27533641401993;122,34933327938485;0,313274926772514;0,12485108700363183;0,77444094;0,1807584;1343,1518820934882;802,7356143225052;3042,67240722179;868,484342483792;17,913733;2,7012432;0,000396517;0,0015495283;1,7603661;1,3793894;2551,971287300486;2502,204974675518;0,069587395;0,02345571;0,0070971899939278275;0,00756464457261632;-356,12585;39,254948;153,8824;21,660528;15,51373;9,924837;29,072126;11,102561;13,987103;11,693984;20,614155;8,477547;6,913406;7,1563506;12,825075;5,9820104;10,301396;6,64506;8,419161;5,940659;7,9930997;5,1195745;4,765932;4,8991675;3,3152046;4,883915;3,8338516;5,069033;7,9265904;4,9905777;5,887902;4,782046;4,1705265;4,6516285;4,425023;4,7767754;4,431885;4,6624627;2,9061575;4,4966645
MarchmontGarden;MC111;279;mc111;79,99066634005338;26,442813731862714;0,1933788184587229;0,11093877903588455;0,7574158;0,18747185;1003,1883835440567;347,3908484680848;2417,9112622547655;443,3082134171671;18,009659;2,987653;0,00010014262;0,00023977154;1,3993083;0,6880528;1675,348347375243;846,5388415402161;0,06267343;0,021940453;0,006547019300874919;0,0058190043265476665;-362,36917;22,566847;175,11275;11,248657;6,7323723;11,0937805;21,487572;8,702645;18,044405;8,653991;14,129618;6,9175167;10,506508;5,5606494;11,862005;5,483497;11,822963;5,121773;6,698217;5,1883025;6,087244;4,7771354;3,2292347;4,9842396;3,2163398;4,880061;4,1403666;5,3109136;6,692753;4,4412613;3,8353438;4,467328;2,2654116;4,5131125;4,1329966;4,384123;3,0763104;4,338059;3,6942139;3,959418
MarchmontGarden;MC111;280;mc111;79,99066634005338;26,442813731862714;0,1933788184587229;0,11093877903588455;0,7574158;0,18747185;1003,1883835440567;347,3908484680848;2417,9112622547655;443,3082134171671;18,009659;2,987653;0,00010014262;0,00023977154;1,3993083;0,6880528;1675,348347375243;846,5388415402161;0,06267343;0,021940453;0,006547019300874919;0,0058190043265476665;-362,36917;22,566847;175,11275;11,248657;6,7323723;11,0937805;21,487572;8,702645;18,044405;8,653991;14,129618;6,9175167;10,506508;5,5606494;11,862005;5,483497;11,822963;5,121773;6,698217;5,1883025;6,087244;4,7771354;3,2292347;4,9842396;3,2163398;4,880061;4,1403666;5,3109136;6,692753;4,4412613;3,8353438;4,467328;2,2654116;4,5131125;4,1329966;4,384123;3,0763104;4,338059;3,6942139;3,959418
MarchmontGarden;MC112;281;mc112;173,497786616016;89,83719010645859;0,33226941161213835;0,10896886919693619;0,6659224;0,25713342;1115,1691827085765;540,6604404394851;2444,864159886269;636,1650775644886;17,965424;3,1370306;0,00012961705;0,0003831991;1,4968497;0,6963232;2153,1462585034014;1589,8282433493318;0,09377228;0,035056856;0,00786985367063492;0,007219222567206309;-319,51346;26,982302;168,89749;20,242853;4,8437634;12,186824;30,396425;12,8309965;22,208649;12,959657;12,370145;9,139799;6,7875714;7,4341383;5,865424;8,252347;10,7331705;6,492344;4,8789797;6,7158895;0,5037478;6,39452;2,3691618;5,963245;2,4948864;6,1785707;3,7460117;5,5363255;6,3809347;5,858101;6,2191877;5,623101;4,2007246;5,5231905;3,77129;5,8972745;7,8798833;6,6359434;3,4479065;5,2512345
MarchmontGarden;MC114;282;mc114;75,14242518413737;13,347478635738451;0,1431042982582166;0,10522948313071215;0,7508815;0,19018628;1403,086275369274;453,70895534303133;2968,7771473912426;565,5345727230614;15,92621;2,9875112;0,00035443666;0,00082811614;1,5201013;0,6670962;2610,2705505279037;1232,0818360026085;0,051036052;0,014626261;0,010322643680869784;0,006258938902150602;-338,19092;20,570925;175,44234;15,794857;-2,4310987;7,9943013;29,001701;7,982536;9,917087;7,6242247;18,449297;6,681217;1,7217848;5,5573707;14,116864;5,432237;9,461216;5,5062985;6,741896;5,6811986;5,0320706;5,1423297;3,3353832;4,890901;2,707898;4,867633;3,2335978;4,820535;8,914047;4,534371;3,4272292;4,436689;1,653555;4,7177205;3,0434535;4,4718065;4,3806334;4,4323344;1,5936662;4,2396116
MarchmontGarden;MC115;283;mc115;69,5514110841848;10,784249750590318;0,09618368549970213;0,10922635429900272;0,7603874;0,18336567;1178,8768597773405;462,65488225253205;2543,017538634043;529,3488839666469;16,278177;3,1491132;0,00024916072;0,0010776388;1,3483578;0,6029851;2211,888704558569;1177,5059061103748;0,058358543;0,026486073;0,009424138055395269;0,006551698267513028;-331,7446;21,19372;170,24513;12,715948;6,9910073;8,200732;14,749258;9,01771;23,182783;8,588406;7,155993;6,249444;6,557272;5,879804;11,296636;5,4075203;11,561637;4,941822;7,958567;4,7577734;5,1093626;4,7695336;5,283013;4,5836635;2,7079086;4,6140943;4,281285;4,6875963;7,4540353;4,430717;4,586904;4,3596387;4,5944796;4,0854716;4,317547;4,3902736;2,0396419;4,1980457;2,4086068;4,2585907
MarchmontGarden;MC116;284;mc116;67,64150375022724;6,510416672346765;0,05240072005113262;0,06952885951116544;0,73257715;0,20718071;1185,3811092935155;611,6474540286835;2753,4556528445282;751,1292905049559;17,58975;3,8163984;0,00029002607;0,0011061092;1,4505335;0,67984676;2128,4676079734218;1798,0689634481716;0,08659989;0,04408107;0,0076499558762458475;0,006797758176673989;-326,96878;30,084549;161,62651;17,144932;12,862303;9,636423;25,896986;10,929433;21,297894;10,33844;14,116863;8,044598;6,229188;7,3384833;11,920486;5,6101227;10,603151;6,291054;5,267266;5,6508527;5,6242657;4,972453;6,0413594;4,85038;2,8397257;5,495969;4,3435893;4,9210196;8,795767;4,9281454;5,1862154;4,7609024;3,4343524;4,9081483;4,741184;4,712088;3,3211176;4,6517396;0,88197786;4,7233505
MarchmontGarden;MC116;285;mc116;67,64150375022724;6,510416672346765;0,05240072005113262;0,06952885951116544;0,73257715;0,20718071;1185,3811092935155;611,6474540286835;2753,4556528445282;751,1292905049559;17,58975;3,8163984;0,00029002607;0,0011061092;1,4505335;0,67984676;2128,4676079734218;1798,0689634481716;0,08659989;0,04408107;0,0076499558762458475;0,006797758176673989;-326,96878;30,084549;161,62651;17,144932;12,862303;9,636423;25,896986;10,929433;21,297894;10,33844;14,116863;8,044598;6,229188;7,3384833;11,920486;5,6101227;10,603151;6,291054;5,267266;5,6508527;5,6242657;4,972453;6,0413594;4,85038;2,8397257;5,495969;4,3435893;4,9210196;8,795767;4,9281454;5,1862154;4,7609024;3,4343524;4,9081483;4,741184;4,712088;3,3211176;4,6517396;0,88197786;4,7233505
MarchmontGarden;MC118;287;mc118;531,0306116435327;385,9984329351305;0,11703906674841737;0,07615480780644561;0,7794161;0,16828115;1340,5626194899055;515,0326271268241;2893,8660653986744;623,3738229216527;17,208054;2,9335487;0,00028467926;0,000634172;1,5070999;0,7704932;2496,09375;1422,8159455695056;0,062162284;0,020995468;0,008747444290216086;0,006463450059579637;-337,74924;28,768398;168,69844;16,303495;-2,1030173;13,300574;25,869072;9,8350115;12,0824795;8,943391;18,371624;6,9755197;7,217224;5,7670555;12,189125;5,931691;14,7116785;5,6740074;10,047156;5,010397;6,13149;4,8490586;2,065011;5,081461;3,298657;4,703574;3,795388;4,5373487;7,6168494;4,610254;4,28574;4,442722;1,174078;4,702269;3,1504803;4,7148438;3,180918;4,334606;4,403666;4,3828583
MarchmontGarden;MC118;288;mc118;531,0306116435327;385,9984329351305;0,11703906674841737;0,07615480780644561;0,7794161;0,16828115;1340,5626194899055;515,0326271268241;2893,8660653986744;623,3738229216527;17,208054;2,9335487;0,00028467926;0,000634172;1,5070999;0,7704932;2496,09375;1422,8159455695056;0,062162284;0,020995468;0,008747444290216086;0,006463450059579637;-337,74924;28,768398;168,69844;16,303495;-2,1030173;13,300574;25,869072;9,8350115;12,0824795;8,943391;18,371624;6,9755197;7,217224;5,7670555;12,189125;5,931691;14,7116785;5,6740074;10,047156;5,010397;6,13149;4,8490586;2,065011;5,081461;3,298657;4,703574;3,795388;4,5373487;7,6168494;4,610254;4,28574;4,442722;1,174078;4,702269;3,1504803;4,7148438;3,180918;4,334606;4,403666;4,3828583
MarchmontGarden;MC118;289;mc118;531,0306116435327;385,9984329351305;0,11703906674841737;0,07615480780644561;0,7794161;0,16828115;1340,5626194899055;515,0326271268241;2893,8660653986744;623,3738229216527;17,208054;2,9335487;0,00028467926;0,000634172;1,5070999;0,7704932;2496,09375;1422,8159455695056;0,062162284;0,020995468;0,008747444290216086;0,006463450059579637;-337,74924;28,768398;168,69844;16,303495;-2,1030173;13,300574;25,869072;9,8350115;12,0824795;8,943391;18,371624;6,9755197;7,217224;5,7670555;12,189125;5,931691;14,7116785;5,6740074;10,047156;5,010397;6,13149;4,8490586;2,065011;5,081461;3,298657;4,703574;3,795388;4,5373487;7,6168494;4,610254;4,28574;4,442722;1,174078;4,702269;3,1504803;4,7148438;3,180918;4,334606;4,403666;4,3828583
MarchmontGarden;MC119;290;mc119;76,87103777491077;15,940415189187974;0,16251884754124815;0,08382702909027827;0,7669015;0,18443026;1221,4864573449468;475,30049468095393;2717,8873186140418;556,2224448094235;15,975625;3,3405147;0,00024203493;0,0005526689;1,4364254;0,6813303;2261,0940831556504;1342,776535164296;0,056544583;0,024760963;0,009250968927683014;0,006264853633866137;-339,78992;24,729553;160,08516;12,105033;13,745399;10,630042;19,73117;12,057314;22,498333;9,283499;13,118076;6,5796824;7,914962;5,8622437;11,895446;5,727942;11,351225;5,5906916;7,4963074;5,2888927;7,5328836;5,188552;5,18459;4,861695;3,238622;4,7860007;3,8609335;5,903528;7,7259;4,514656;4,6235576;4,77865;1,1685691;4,9487214;2,7743385;4,3651867;1,6294063;4,7082067;1,404224;4,538144
